DEPTH,Density,DTCRT,Porosity,Permeability,Water_saturation,Clay,Sand,Calcite,VUGA(Gas),VUOI(CO2),VUWA(Water),DTDRT
4085,2.404,62.71937087,0.1405,7.1054,0.0405,0.1327,0.6844,0.0425,0,0.1348,0.0057,107.8344
4085.1,2.464023269,62.53943477,0.118203773,2.185705778,0.049129695,0.08568307,0.771767729,0.024445428,0,0.11237472,0.005829053,107.4662269
4085.2,2.524344086,62.44262151,0.104098327,1.170399761,0.057138829,0.054362843,0.820133453,0.021505376,0,0.098202867,0.00589546,107.2387212
4085.3,2.532434368,62.41656608,0.073089181,0.19229992,0.15966078,0.134147414,0.660446539,0.132402387,0,0.061838345,0.011265314,107.1010386
4085.4,2.53528,62.5188664,0.068258,0.147664,0.682082,0.08945,0.782648,0.059644,0,0.021732,0.046626,107.03881
4085.5,2.5363,62.63098977,0.068224,0.147434,0.69694,0.07293,0.828342,0.030504,0,0.0207,0.04761,106.9970061
4085.6,2.53046,62.73463929,0.070972,0.174058,0.699244,0.05935,0.859272,0.010406,0,0.021344,0.049642,106.9758379
4085.7,2.5224,62.72772104,0.080184,0.28156,0.677332,0.0307,0.889116,0,0,0.025916,0.054354,106.9613339
4085.8,2.5317,62.63119685,0.084314,0.350682,0.656842,0.026218,0.889454,0,0,0.028958,0.05537,106.9349535
4085.9,2.53614,62.40410649,0.078938,0.264686,0.706328,0.02692,0.894056,0,0,0.02328,0.05573,106.8928454
4086,2.53896,61.94998791,0.071114,0.172818,0.779666,0.040018,0.888868,0,0,0.015672,0.055356,106.8393218
4086.1,2.551562452,61.42560953,0.065775095,0.130564634,0.844275598,0.05524502,0.872103905,0.006875979,0,0.01034226,0.055432835,106.7715144
4086.2,2.552967497,60.82707338,0.059785591,0.094423187,0.904058502,0.074601408,0.817932503,0.047680498,0,0.005811376,0.053974215,106.6790935
4086.3,2.53755,60.1581126,0.068195,0.163675,0.82114,0.05785,0.839515,0.034425,0,0.012685,0.05551,106.5395119
4086.4,2.51515,59.56526838,0.08651,0.393045,0.674725,0.019645,0.89376,0,0,0.02811,0.0584,106.3464835
4086.5,2.50035,59.1184226,0.0877,0.4188,0.644125,0.02035,0.89195,0,0,0.031205,0.056495,106.0497436
4086.6,2.5107,58.74339446,0.08764,0.417465,0.51665,0.023185,0.88916,0,0,0.042375,0.045265,105.554756
4086.7,2.52868844,58.43558643,0.086179817,0.389632152,0.493033247,0.027159853,0.886575266,0,0,0.043708404,0.042471413,104.9116639
4086.8,2.547476981,58.23763874,0.078641006,0.260350025,0.508121915,0.042671701,0.878687292,0,0,0.038663965,0.039977041,104.0574407
4086.9,2.567578186,58.14438279,0.070759526,0.170374631,0.511655328,0.056798162,0.871261233,0.001167018,0,0.03458607,0.036187516,103.0352252
4087,2.562832465,58.11427929,0.064327749,0.119637593,0.552046175,0.066940527,0.861444392,0.007201782,0,0.028869948,0.035557801,101.9451905
4087.1,2.551163924,58.1623119,0.063943647,0.117176432,0.567994406,0.057703489,0.8771,0.001238315,0,0.027678078,0.036351021,100.8852506
4087.2,2.561192042,58.27744163,0.062662016,0.111327719,0.620900318,0.057493607,0.86616,0.013613395,0,0.023894165,0.038767851,100.0823622
4087.3,2.5824,58.44173819,0.052385,0.063745,0.710715,0.079435,0.794335,0.073945,0,0.01524,0.037145,99.50758044
4087.4,2.596,58.64637701,0.044315,0.041335,0.806165,0.09788,0.741935,0.11597,0,0.008765,0.03555,99.32972693
4087.5,2.5963,58.74847703,0.03691,0.02757,0.934295,0.1237,0.67607,0.163405,0,0.002465,0.034445,99.46625304
4087.6,2.59815,58.7628664,0.03396,0.023665,0.99268,0.13534,0.657825,0.17289,0,0.000285,0.03366,99.77663307
4087.7,2.59705,58.63378417,0.039715,0.03197,0.947855,0.11283,0.73345,0.11409,0,0.002065,0.037565,100.1375781
4087.8,2.58435,58.36366929,0.042025,0.03628,0.919765,0.10124,0.76385,0.0929,0,0.003435,0.038575,100.3979934
4087.9,2.57425,57.99177533,0.046095,0.04546,0.852985,0.089715,0.793475,0.0708,0,0.00683,0.03918,100.5502884
4088,2.56925,57.54942276,0.05248,0.063415,0.76379,0.074515,0.83241,0.040595,0,0.01237,0.04011,100.4891826
4088.1,2.562589974,57.13238437,0.054539324,0.071418798,0.730046513,0.071225964,0.846020453,0.028199197,0,0.01480376,0.039750627,100.2944121
4088.2,2.54760441,56.75799318,0.060725638,0.098683254,0.666572085,0.051951895,0.887237974,0,0,0.020287664,0.040522467,99.99895966
4088.3,2.54128,56.52549414,0.062164,0.10656,0.643548,0.052696,0.884756,0.000384,0,0.022176,0.039988,99.69484424
4088.4,2.55552,56.40539475,0.06016,0.0957,0.653544,0.065028,0.872812,0.002016,0,0.02084,0.03932,99.52027507
4088.5,2.597230854,56.40658608,0.057752704,0.084842685,0.657843302,0.074884175,0.86319263,0.004254556,0,0.019745045,0.038007659,99.50252579
4088.6,2.607295159,56.56513089,0.050506611,0.057607297,0.654179988,0.09364917,0.823316761,0.032527458,0,0.017501084,0.033005527,99.77788042
4088.7,2.59905,56.70891103,0.04412,0.04047,0.71296,0.11201,0.77795,0.06592,0,0.01266,0.03146,100.1775878
4088.8,2.6104,56.86719409,0.041695,0.03777,0.753415,0.116975,0.731235,0.110095,0,0.01105,0.030645,100.7130875
4088.9,2.64295,57.18538725,0.023095,0.013185,1,0.18038,0.468715,0.32781,0,0,0.023095,101.3281349
4089,2.6495,57.39990145,0.017535,0.00976,1,0.19467,0.37521,0.412585,0,0,0.017535,101.8622815
4089.1,2.619481656,57.46113271,0.020905579,0.012434478,1,0.153507808,0.584382306,0.241204307,0,0,0.020905579,102.3022692
4089.2,2.591675291,57.39770482,0.036762354,0.027568253,0.970026755,0.099983363,0.775253222,0.08800106,0,0.001286339,0.035476016,102.7581208
4089.3,2.575,57.31929344,0.045724,0.04694,0.783032,0.119508,0.723948,0.11082,0,0.01022,0.035504,103.1152528
4089.4,2.55464,57.25283244,0.059628,0.092956,0.610132,0.075316,0.8517,0.013356,0,0.023308,0.03632,103.3015658
4089.5,2.5636,57.25387765,0.058124,0.088416,0.36208,0.076124,0.854936,0.010816,0,0.037212,0.020912,103.2863982
4089.6,2.59924,57.32144935,0.045388,0.043844,0.423016,0.117192,0.75686,0.080576,0,0.026228,0.01916,103.1830772
4089.7,2.63312,57.48954816,0.036484,0.027548,0.48486,0.143408,0.630724,0.189468,0,0.019016,0.017484,103.0077307
4089.8,2.63516,57.74152643,0.02542,0.014848,0.654424,0.164252,0.39854,0.411788,0,0.008988,0.016516,102.897149
4089.9,2.61116,58.00347717,0.022932,0.013016,1,0.157476,0.361572,0.45802,0,0,0.022932,102.9490979
4090,2.588928287,58.25018787,0.025012351,0.014996414,1,0.149160558,0.38944741,0.436379681,0,0,0.025012351,103.3126446
4090.1,2.577221557,58.52007504,0.037637725,0.030417964,0.949946108,0.105926347,0.632437725,0.223998204,0,0.002568862,0.035053293,103.9004343
4090.2,2.574088845,58.74802266,0.051197786,0.059177803,0.672262474,0.076944394,0.770782316,0.101059949,0,0.016748879,0.034364462,104.5594345
4090.3,2.582300363,58.84631602,0.049064837,0.053171014,0.64730569,0.087446305,0.746533874,0.116871415,0,0.017344167,0.03172067,105.1853561
4090.4,2.594165093,58.84091359,0.043370758,0.038941517,0.69656223,0.108117911,0.683386353,0.165124978,0,0.013202833,0.030167926,105.6366502
4090.5,2.59388,58.75440525,0.041488,0.03516,0.715736,0.1155,0.670468,0.172544,0,0.011812,0.029676,105.9491191
4090.6,2.58656,58.54633115,0.043016,0.038132,0.714784,0.110036,0.709084,0.137864,0,0.012256,0.03076,106.0619717
4090.7,2.57948,58.24946843,0.043276,0.038684,0.733872,0.10292,0.738044,0.11576,0,0.011532,0.031744,106.0501317
4090.8,2.58392,57.92901286,0.044456,0.041276,0.732756,0.099632,0.749712,0.1062,0,0.011876,0.032564,105.9369239
4090.9,2.59672,57.69598504,0.045592,0.04382,0.724824,0.093408,0.769556,0.091444,0,0.012512,0.032996,105.6822882
4091,2.61164,57.60921182,0.041876,0.037428,0.789076,0.091068,0.779892,0.087148,0,0.009352,0.03254,105.3316026
4091.1,2.61436,57.6485378,0.028708,0.017724,0.950932,0.138928,0.65158,0.180716,0,0.001532,0.02726,104.8995845
4091.2,2.60875132,57.84271937,0.033217084,0.022863192,0.797590343,0.133950298,0.66599782,0.166934798,0,0.006831596,0.026385488,104.3773524
4091.3,2.600462319,58.06518745,0.03765989,0.029665273,0.740718204,0.123693077,0.689798221,0.148932324,0,0.010183175,0.027493202,103.8735394
4091.4,2.62565,58.31639016,0.023753,0.013831,0.919407,0.173792,0.500782,0.301673,0,0.002075,0.021761,103.4277701
4091.5,2.66555,58.60188142,0.016132,0.009066,1,0.212892,0.257487,0.513472,0,0,0.016132,103.2102784
4091.6,2.6729,58.85884357,0.020611,0.014255,0.989783,0.188273,0.360047,0.430986,0,0.000442,0.020152,103.1873453
4091.7,2.64052,59.10100986,0.044185,0.040587,0.936755,0.078667,0.813403,0.063728,0,0.002753,0.041349,103.3420952
4091.8,2.596548316,59.39538472,0.045311297,0.043278243,0.906733732,0.084661307,0.796466886,0.073477446,0,0.00427904,0.041032257,103.5989158
4091.9,2.559669648,59.75229444,0.049658915,0.054774955,0.824889445,0.091004055,0.777225343,0.082111688,0,0.008777221,0.040881694,103.9313241
4092,2.56056,60.16024401,0.052832,0.065232,0.786496,0.083384,0.799876,0.063908,0,0.011384,0.041448,104.3387363
4092.1,2.57624,60.5150201,0.045916,0.044772,0.872236,0.109084,0.736028,0.108972,0,0.005964,0.039952,104.7654084
4092.2,2.585751546,60.82502641,0.042699382,0.037723609,0.987842287,0.133461222,0.673784213,0.150071244,0,0.000578174,0.042121208,105.1961323
4092.3,2.572681694,61.09076614,0.048355772,0.051200274,0.911051022,0.129056199,0.688215626,0.134455925,0,0.004374505,0.043981267,105.6363344
4092.4,2.56498,61.36924916,0.05439,0.071,0.830708,0.125076,0.70843,0.112104,0,0.009286,0.045121,106.1039915
4092.5,2.55949,61.66627205,0.060506,0.097549,0.763223,0.120341,0.72944,0.089696,0,0.014355,0.046234,106.5784407
4092.6,2.55683,61.97691121,0.062867,0.111244,0.746568,0.12334,0.720654,0.093056,0,0.01594,0.046944,107.0755603
4092.7,2.55379,62.23793814,0.067202,0.139565,0.73877,0.107975,0.751125,0.073698,0,0.0176,0.049685,107.6528684
4092.8,2.54198,62.52634422,0.067445,0.141413,0.741776,0.106257,0.74946,0.076838,0,0.017396,0.050049,108.2741119
4092.9,2.53649,62.81963784,0.066302,0.132948,0.763756,0.107252,0.729262,0.097201,0,0.015669,0.050633,108.9742136
4093,2.53179,62.85553729,0.066868,0.137093,0.834177,0.103107,0.719494,0.110631,0,0.011097,0.055754,109.8532119
4093.1,2.51828,62.92035945,0.0723,0.234292,0.871413,0.085995,0.746985,0.094786,0,0.010161,0.062056,110.8096644
4093.2,2.503635004,63.16018659,0.097251187,0.699028057,0.693452946,0.015820933,0.886844942,0,0,0.029790062,0.067461126,111.8185322
4093.3,2.497524304,63.40698004,0.095472691,0.65105861,0.677705678,0.033854022,0.868541117,0.002149647,0,0.030745603,0.064709611,112.7829999
4093.4,2.50324,63.65072047,0.085144,0.366494,0.663844,0.087542,0.808454,0.018942,0,0.028564,0.056498,113.6264779
4093.5,2.51836,63.86188108,0.081016,0.29352,0.660642,0.119154,0.741612,0.058218,0,0.0275,0.053498,114.1830966
4093.6,2.520717417,63.96939466,0.077523356,0.242882981,0.708336748,0.145793543,0.676360781,0.10032232,0,0.022592906,0.054848386,114.4278538
4093.7,2.522597774,64.01158142,0.07716717,0.241439467,0.740837003,0.150249046,0.676820946,0.095780366,0,0.020056836,0.057110334,114.451261
4093.8,2.51515,64.01784535,0.083379,0.332341,0.68419,0.130509,0.739082,0.047113,0,0.026316,0.057063,114.2324929
4093.9,2.51304,64.14580787,0.081858,0.306564,0.63292,0.121728,0.772632,0.023782,0,0.030062,0.051796,113.9944886
4094,2.52011,64.34389213,0.080329,0.282883,0.634041,0.128428,0.753728,0.037515,0,0.029444,0.050885,113.8044569
4094.1,2.50175,64.56599958,0.085627,0.390196,0.608978,0.122051,0.75464,0.037682,0,0.033562,0.052082,113.8276581
4094.2,2.479805748,64.75722349,0.097045944,0.692828285,0.580579045,0.095728048,0.807226009,0,0,0.040734121,0.056411822,114.0688248
4094.3,2.474524055,64.91876551,0.099437973,0.786256874,0.595300801,0.089556472,0.810184536,0.000821019,0,0.040288603,0.059231901,114.4359056
4094.4,2.4779,65.03308629,0.09775,0.718886,0.626312,0.101014,0.792072,0.009182,0,0.036554,0.061178,114.7361848
4094.5,2.48344,65.12029871,0.09462,0.61134,0.66248,0.11461,0.754826,0.036026,0,0.031926,0.062612,114.7664076
4094.6,2.48964,65.19471181,0.089016,0.450738,0.687076,0.130024,0.716056,0.064904,0,0.027896,0.06112,114.5026874
4094.7,2.48962,65.28237388,0.085756,0.37742,0.70029,0.125834,0.72756,0.06085,0,0.025708,0.060048,113.7695246
4094.8,2.49754,65.31206352,0.0851,0.3643,0.691996,0.1187,0.745564,0.050636,0,0.026236,0.058864,112.8933173
4094.9,2.49802,65.27694747,0.08744,0.430396,0.681474,0.111842,0.759062,0.041656,0,0.02793,0.05951,111.9434913
4095,2.48792,65.16414421,0.09747,0.708964,0.650192,0.08141,0.821138,0,0,0.03409,0.06338,111.2486185
4095.1,2.4839,65.05750499,0.093124,0.567474,0.686518,0.08807,0.818906,0,0,0.02923,0.063894,110.8753102
4095.2,2.48872,64.96472555,0.08622,0.386928,0.721142,0.101546,0.812316,0,0,0.024044,0.062176,110.9107276
4095.3,2.49362,64.90761351,0.085742,0.377346,0.70563,0.099068,0.815208,0,0,0.025222,0.06052,111.4388359
4095.4,2.50262,64.89717716,0.08487,0.371902,0.69803,0.09601,0.810922,0.00828,0,0.025782,0.05907,112.0278286
4095.5,2.512709402,64.96272085,0.072662051,0.188504274,0.770528205,0.131922222,0.742064217,0.05335151,0,0.01668718,0.055892934,112.5434803
4095.6,2.526472369,65.12994328,0.069303651,0.159836514,0.799541233,0.152445938,0.684151759,0.094098652,0,0.01395704,0.055346612,112.5436585
4095.7,2.538746672,65.17461379,0.077781979,0.246455017,0.773320008,0.177957381,0.610390483,0.133851619,0,0.017625333,0.060156646,112.1834502
4095.8,2.57552,65.01771518,0.07738,0.249492,0.844932,0.218204,0.519072,0.185262,0,0.0124,0.06498,111.3813889
4095.9,2.62926,64.71987158,0.063362,0.11768,0.998852,0.312426,0.323122,0.30109,0,8.20E-05,0.06328,110.2749306
4096,2.62996,64.26032625,0.05207,0.062018,1,0.401894,0.146114,0.39994,0,0,0.05207,109.1533985
4096.1,2.60772,63.63338687,0.053102,0.065516,1,0.4432,0.086762,0.417018,0,0,0.053102,108.1617404
4096.2,2.61892,63.20014622,0.05004,0.057072,1,0.507848,0.041492,0.400638,0,0,0.05004,107.5144933
4096.3,2.6541,62.78461548,0.03993,0.03235,1,0.598502,0,0.361632,0,0,0.03993,107.2337008
4096.4,2.64856,62.2988988,0.035946,0.02724,1,0.623278,0,0.340694,0,0,0.035946,107.7031657
4096.5,2.639652088,61.7375129,0.019173758,0.011584218,1,0.745776494,0,0.235049749,0,0,0.019173758,109.4437468
4096.6,2.629738375,60.97764914,0,0.0038,1,0.945671681,0,0.054328319,0,0,0,112.0467663
4096.7,2.63319,59.9142439,0,0.0038,1,0.974929,0,0.025071,0,0,0,115.5691076
4096.8,2.63039,59.14394502,0.002926,0.004731,1,0.995859,0,0.001215,0,0,0.002926,118.9921359
4096.9,2.61652,58.59083504,0.016578,0.009346,1,0.982149,0.001273,0,0,0,0.016578,121.4848012
4097,2.62661,58.3695627,0.023576,0.01381,1,0.970997,0.005427,0,0,0,0.023576,121.5052504
4097.1,2.639348749,58.60361209,0.033893751,0.023940626,1,0.966106249,0,0,0,0,0.033893751,120.1341755
4097.2,2.624847224,59.29013789,0.042,0.0361,0.996309397,0.958,0,0,0,0.000148366,0.041851634,118.3359774
4097.3,2.6074,60.86170416,0.043368,0.039376,0.969012,0.956632,0,0,0,0.001376,0.041974,117.638037
4097.4,2.5919,63.63340372,0.050986,0.059304,0.908564,0.949014,0,0,0,0.004684,0.046202,118.8104148
4097.5,2.598889535,67.24711863,0.057372238,0.082407013,0.86510596,0.942627762,0,0,0,0.007709702,0.049580596,121.9515262
4097.6,2.608309272,71.29315822,0.058179795,0.086125159,0.872506494,0.941820205,0,0,0,0.007410722,0.050769073,128.2537124
4097.7,2.58611,75.20053156,0.06486,0.144394,0.843673,0.93514,0,0,0,0.010636,0.054224,135.4375872
4097.8,2.56347,78.40540748,0.085155,0.367107,0.731881,0.914845,0,0,0,0.02287,0.062285,143.2394086
4097.9,2.58369,79.14355905,0.088116,0.42948,0.712256,0.911884,0,0,0,0.025376,0.06274,151.0003197
4098,2.63279,79.04216194,0.073648,0.299382,0.75538,0.926352,0,0,0,0.020817,0.052831,157.4560569
4098.1,2.66828,78.00111317,0.0244,0.0141,1,0.9756,0,0,0,0,0.0244,162.1939812
4098.2,2.67648,75.87166313,0.0244,0.0141,1,0.9756,0,0,0,0,0.0244,163.8397604
4098.3,2.66962,73.6446609,0.0244,0.0141,1,0.9756,0,0,0,0,0.0244,163.6702638
4098.4,2.66572,71.33622213,0.02402,0.013815,1,0.97598,0,0,0,0,0.02402,161.4410188
4098.5,2.65334,68.93440919,0.0224,0.0126,1,0.9776,0,0,0,0,0.0224,157.341503
4098.6,2.6401,66.42967665,0.0224,0.0126,1,0.9776,0,0,0,0,0.0224,152.3528407
4098.7,2.63428,63.84279849,0.022229,0.012486,1,0.977771,0,0,0,0,0.022229,146.3279346
4098.8,2.644381182,61.33919499,0.02129035,0.011866586,1,0.97870965,0,0,0,0,0.02129035,139.3544503
4098.9,2.645416675,58.68146564,0.0204,0.0113,1,0.9796,0,0,0,0,0.0204,131.9923715
4099,2.6414,55.78678378,0.0193,0.01072,1,0.9807,0,0,0,0,0.0193,124.5892043
4099.1,2.638588874,52.98959828,0.014421483,0.008200618,1,0.985578517,0,0,0,0,0.014421483,118.6695867
4099.2,2.64732903,51.38322401,0.01246089,0.007380445,1,0.98753911,0,0,0,0,0.01246089,114.6370339
4099.3,2.61564,52.29047531,0.024327,0.047504,0.944938,0.975673,0,0,0,0.004161,0.020166,113.8797135
4099.4,2.57981,56.49381087,0.0756,0.2189,0.704044,0.9244,0,0,0,0.022375,0.053225,117.2565955
4099.5,2.57748,61.05401285,0.076588,0.232276,0.674893,0.923412,0,0,0,0.024951,0.051656,123.2526937
4099.6,2.556324948,64.42091787,0.084268649,0.38047591,0.65022632,0.915731351,0,0,0,0.029682314,0.054667277,131.9882714
4099.7,2.485834473,66.57785944,0.10349104,1.133496172,0.584490788,0.89650896,0,0,0,0.043260628,0.060230412,140.5664124
4099.8,2.4578,68.62687323,0.12164,2.58772,0.51484,0.87836,0,0,0,0.05898,0.06266,147.6089126
4099.9,2.4824,71.56740562,0.11724,2.10922,0.4678,0.88276,0,0,0,0.06248,0.05476,150.8442282
4100,2.4768,75.81526955,0.1058,1.11404,0.49314,0.8942,0,0,0,0.05366,0.05216,150.6719454
4100.1,2.4302,80.37045118,0.09996,0.813,0.50206,0.90004,0,0,0,0.04982,0.0502,148.7807448
4100.2,2.429,84.02852713,0.09498,0.62108,0.52408,0.90502,0,0,0,0.0452,0.0497,146.703485
4100.3,2.469,86.12347811,0.09118,0.5055,0.55698,0.90882,0,0,0,0.04042,0.05078,147.1973181
4100.4,2.5424,87.37365984,0.082,0.37466,0.59742,0.918,0,0,0,0.034,0.04806,149.8772339
4100.5,2.5828,88.09828394,0.05246,0.06376,0.74038,0.94754,0,0,0,0.01364,0.03874,154.9231474
4100.6,2.589386297,87.14009452,0.0479,0.0496,0.779140119,0.9521,0,0,0,0.0106,0.0373,159.3059513
4100.7,2.572834306,84.77772508,0.045902645,0.045462622,0.799192026,0.949267017,0.004830338,0,0,0.009397511,0.036505134,162.1563853
4100.8,2.587403038,81.10665641,0.033617049,0.025146073,0.902214279,0.947556618,0.018826333,0,0,0.003733492,0.029883557,160.8660485
4100.9,2.621,77.23946825,0.01558,0.00878,1,0.98442,0,0,0,0,0.01558,157.3181728
4101,2.6474,73.41518898,0.01016,0.00676,1,0.98908,0,0.00076,0,0,0.01016,151.7846827
4101.1,2.6762,70.56148625,0,0.0038,1,0.98434,0,0.01566,0,0,0,144.9510987
4101.2,2.687,68.32779082,0,0.0038,1,0.9305,0,0.0695,0,0,0,138.4428391
4101.3,2.6744,66.73783228,0,0.0038,1,0.87002,0.04506,0.08492,0,0,0,132.5239025
4101.4,2.6534,65.72280982,0.00074,0.00396,1,0.70612,0.2409,0.05224,0,0,0.00074,128.0358307
4101.5,2.641,64.88758136,0.0056,0.00522,1,0.60714,0.30836,0.07888,0,0,0.0056,124.2777097
4101.6,2.6314,64.29332572,0.01394,0.00804,1,0.60196,0.32542,0.05858,0,0,0.01394,121.3767969
4101.7,2.623997122,64.08172768,0.01698023,0.009440115,1,0.603998273,0.312258734,0.066702878,0,0,0.01698023,119.3579578
4101.8,2.621430288,64.06174574,0.018873317,0.010601202,0.990662263,0.62282956,0.247056513,0.111320178,0,0.00022476,0.018628125,117.7299556
4101.9,2.62931,64.25268312,0.023782,0.013681,0.963897,0.713228,0,0.263011,0,0.000869,0.022834,116.5487848
4102,2.64283,64.57701271,0.017625,0.009865,1,0.752212,0,0.230242,0,0,0.017625,115.7682402
4102.1,2.661,64.94460433,0.010839,0.006806,1,0.802856,0,0.186305,0,0,0.010839,115.2386898
4102.2,2.656811727,65.33556028,0.006008456,0.005302114,1,0.865329757,0,0.128661787,0,0,0.006008456,115.032877
4102.3,2.643057188,65.71186834,0,0.0038,1,0.921271644,0,0.078728356,0,0,0,115.1361166
4102.4,2.653,66.18264225,0.00048,0.0039,1,0.96218,0,0.03734,0,0,0.00048,115.4136577
4102.5,2.6614,66.82299386,0.00262,0.00436,1,0.97822,0,0.01916,0,0,0.00262,115.8908945
4102.6,2.6634,67.51874467,0.00308,0.0045,1,0.99292,0,0.004,0,0,0.00308,116.4859339
4102.7,2.667005555,68.12767239,0.001139278,0.004039833,1,0.998860722,0,0,0,0,0.001139278,117.1518007
4102.8,2.678880687,68.49669394,0.0001,0.0038,1,0.9999,0,0,0,0,0.0001,117.8993757
4102.9,2.694,68.59083126,0.000604,0.003905,1,0.996834,0,0.002583,0,0,0.000604,118.7015723
4103,2.69001,68.48131378,0.001975,0.004195,1,0.988387,0,0.009717,0,0,0.001975,119.5649303
4103.1,2.67584,68.12523097,0,0.0038,1,1,0,0,0,0,0,120.5385185
4103.2,2.6832,67.66242682,0,0.0038,1,0.98887,0,0.01113,0,0,0,121.5849729
4103.3,2.69753,67.16332086,0,0.0038,1,0.933686,0,0.066314,0,0,0,122.7685996
4103.4,2.69284,66.6707686,0,0.0038,1,0.887254,0,0.112746,0,0,0,124.1554952
4103.5,2.69684,66.12713738,0,0.0038,1,0.912319,0,0.087681,0,0,0,125.3300347
4103.6,2.69895,65.61127677,0,0.0038,1,0.963237,0,0.036763,0,0,0,126.1930933
4103.7,2.69794,65.24447943,0,0.0038,1,0.995734,0,0.004266,0,0,0,126.2576008
4103.8,2.71005,64.8970459,0,0.0038,1,1,0,0,0,0,0,125.2092558
4103.9,2.71232,64.5332811,0,0.0038,1,0.995548,0,0.004452,0,0,0,123.3580882
4104,2.703894526,64.07339641,0,0.0038,1,0.956818849,0,0.043181151,0,0,0,121.1111652
4104.1,2.693643965,63.57295689,0,0.0038,1,0.876777453,0,0.123222547,0,0,0,119.0085833
4104.2,2.684341712,63.05662139,0,0.0038,1,0.892477858,0,0.107522142,0,0,0,117.1820075
4104.3,2.679626166,62.60720376,0,0.0038,1,0.924119377,0,0.075880623,0,0,0,115.9992464
4104.4,2.66617,62.25228976,0,0.0038,1,0.954969,0,0.045031,0,0,0,114.9719742
4104.5,2.64842,61.98819759,8.40E-05,0.003821,1,0.962743,0.019656,0.017538,0,0,8.40E-05,114.0772223
4104.6,2.65042,61.79520774,0.0004,0.0039,1,0.901522,0.098136,0,0,0,0.0004,113.2596007
4104.7,2.652210541,61.66707806,0.000315784,0.003878946,1,0.878825932,0.112736669,0.00804267,0,0,0.000315784,112.6045477
4104.8,2.652571678,61.67661608,0,0.0038,1,0.856929368,0.097846144,0.045224488,0,0,0,112.2410017
4104.9,2.6532,62.04563899,0,0.0038,1,0.86257,0.060138,0.077292,0,0,0,112.4585836
4105,2.66122,62.76064882,0,0.0038,1,0.901632,0,0.098368,0,0,0,112.9888236
4105.1,2.66266,63.84924574,0,0.0038,1,0.906022,0,0.093978,0,0,0,113.9888626
4105.2,2.661927681,65.0601757,0,0.0038,1,0.913429676,0,0.086570324,0,0,0,115.685726
4105.3,2.651649254,66.41630241,0,0.0038,1,0.946771642,0,0.053228358,0,0,0,117.6137446
4105.4,2.65656927,67.91710665,0,0.0038,1,0.978859446,0,0.021140554,0,0,0,119.7805699
4105.5,2.666,69.32595349,0.000352,0.003866,1,0.999648,0,0,0,0,0.000352,122.2110138
4105.6,2.6594,70.64184724,0.004724,0.005156,1,0.995276,0,0,0,0,0.004724,124.6202323
4105.7,2.634024938,71.75641824,0.017709227,0.010041147,1,0.982290773,0,0,0,0,0.017709227,126.9170568
4105.8,2.630462618,72.40919476,0.026577571,0.016177571,0.974571402,0.973422429,0,0,0,0.000865654,0.025711916,129.0790728
4105.9,2.647067709,72.63751794,0.033757456,0.02327182,0.885454441,0.966242544,0,0,0,0.003871546,0.029907319,131.040122
4106,2.66464,72.22913131,0.0325,0.0217,0.896322,0.9675,0,0,0,0.0034,0.0292,132.5615426
4106.1,2.67554,71.38542782,0.0325,0.0217,0.900844,0.9675,0,0,0,0.003246,0.029332,133.389589
4106.2,2.67572,70.52009449,0.031356,0.020534,0.932594,0.968644,0,0,0,0.002172,0.029184,133.6906615
4106.3,2.65458,69.96708298,0.026134,0.01552,0.991654,0.973866,0,0,0,0.000234,0.0259,133.3321419
4106.4,2.64622,69.65600444,0.020856,0.01174,1,0.979144,0,0,0,0,0.020856,132.6337107
4106.5,2.64788,69.49761653,0.015634,0.008872,1,0.984366,0,0,0,0,0.015634,131.8141433
4106.6,2.65078,69.37254924,0.010356,0.006626,1,0.989644,0,0,0,0,0.010356,131.0499753
4106.7,2.65022,68.90708315,0.0063,0.0053,1,0.9937,0,0,0,0,0.0063,130.3000683
4106.8,2.652764199,68.23459281,0.0063,0.0053,1,0.9937,0,0,0,0,0.0063,129.5045296
4106.9,2.660120438,67.50292557,0.0063,0.0053,1,0.9937,0,0,0,0,0.0063,128.5545995
4107,2.66561,66.90938915,0.004851,0.004955,1,0.995149,0,0,0,0,0.004851,127.5420956
4107.1,2.66847,66.5006189,0.000644,0.003938,1,0.992456,0.0069,0,0,0,0.000644,126.4992826
4107.2,2.65563,66.41195398,0.002823,0.0044,1,0.962209,0.034968,0,0,0,0.002823,125.5045423
4107.3,2.640082111,66.47477826,0.002922947,0.004422947,1,0.940520453,0.0565566,0,0,0,0.002922947,124.7230383
4107.4,2.638129801,66.70092686,0.00232212,0.004341828,1,0.923619232,0.060433254,0.013625394,0,0,0.00232212,124.2418055
4107.5,2.6486,67.18497314,0,0.0038,1,0.925288,0.013026,0.061686,0,0,0,124.3439511
4107.6,2.67222,67.96934829,0,0.0038,1,0.930958,0,0.069042,0,0,0,124.8270278
4107.7,2.67256,69.06519102,0,0.0038,1,0.91922,0,0.08078,0,0,0,125.6800822
4107.8,2.671882011,70.35674537,0,0.0038,1,0.908608704,0,0.091391296,0,0,0,126.7559494
4107.9,2.673655944,71.43552303,0,0.0038,1,0.918660374,0,0.081339626,0,0,0,127.9154823
4108,2.66923,72.13532958,0,0.0038,1,0.958256,0,0.041744,0,0,0,129.123593
